step,train_loss,val_loss
9000,0.9255469441413879,0.9768628406524659
9100,0.990081787109375,
9200,0.8440561890602112,
9300,0.9880610704421997,
9400,1.352444052696228,
9500,0.9312930703163147,
9500,0.9312930703163147,0.9673228538036347
9600,1.2035819292068481,
9700,0.9674544930458069,
9800,1.0047385692596436,
9900,1.1011289358139038,
10000,1.1756049394607544,
10000,1.1756049394607544,0.9460749560594559
10100,1.4057508707046509,
10200,1.1766611337661743,
10300,0.8968409299850464,
10400,1.26784086227417,
10500,1.0171830654144287,
10500,1.0171830654144287,0.9187513935565949
10600,1.0153087377548218,
10700,1.2594714164733887,
10800,0.7593079209327698,
10900,1.0194774866104126,
11000,0.6571992635726929,
11000,0.6571992635726929,0.9060848891735077
11100,0.8614826202392578,
11200,0.7715386152267456,
11300,0.734950065612793,
11400,0.847663164138794,
11500,0.8744657635688782,
11500,0.8744657635688782,0.885051719546318
11600,1.195873737335205,
11700,0.5962060689926147,
11800,1.0429221391677856,
11900,0.9351744651794434,
12000,1.0982608795166016,
12000,1.0982608795166016,0.8747245049476624
12100,0.9221765398979187,
12200,0.9520175457000732,
12300,0.675338625907898,
12400,0.8755987286567688,
12500,0.9600551724433899,
12500,0.9600551724433899,0.8597506976127625
12600,1.0268654823303223,
12700,0.8861718773841858,
12800,0.9552972316741943,
12900,1.3061766624450684,
13000,1.10776686668396,
13000,1.10776686668396,0.8541898441314697
13100,1.143998146057129,
13200,0.6767479777336121,
13300,0.7790862917900085,
13400,1.0580127239227295,
13500,0.7783770561218262,
13500,0.7783770561218262,0.8382689446210861
13600,0.8472839593887329,
13700,0.7129218578338623,
13800,0.7737154364585876,
13900,0.7632485628128052,
14000,1.1178431510925293,
14000,1.1178431510925293,0.8357602441310883
14100,0.7620335817337036,
14200,0.919009268283844,
14300,0.896928071975708,
14400,0.8210844993591309,
14500,0.9881976842880249,
14500,0.9881976842880249,0.827093334197998
14600,0.7324619293212891,
14700,0.7566449642181396,
14800,0.7316266298294067,
14900,0.7752572894096375,
15000,0.965375542640686,
15000,0.965375542640686,0.8160183525085449
15100,0.7127318978309631,
15200,0.8621288537979126,
15300,0.9304760098457336,
15400,0.5357304215431213,
15500,0.8625540137290955,
15500,0.8625540137290955,0.8131969475746155
15600,0.5882896184921265,
15700,1.2056429386138916,
15800,0.8299787044525146,
15900,1.1507185697555542,
16000,0.9836468696594238,
16000,0.9836468696594238,0.8063588905334472
16100,0.7081155776977539,
16200,0.6823880672454834,
16300,0.9079424738883972,
16400,0.9222607016563416,
16500,1.140671730041504,
16500,1.140671730041504,0.8050953620672225
16600,1.3044891357421875,
16700,0.6870521306991577,
16800,0.6593151092529297,
16900,0.841346800327301,
17000,0.7054502964019775,
17000,0.7054502964019775,0.8011044311523438
17100,0.86515212059021,
17200,0.8712613582611084,
17300,0.7943105697631836,
17400,0.7080531120300293,
17500,0.7370976805686951,
17500,0.7370976805686951,0.7986853563785553
17600,0.7870176434516907,
17700,0.8611962795257568,
17800,0.6079494953155518,
17900,0.902076244354248,
18000,0.8890844583511353,
18000,0.8890844583511353,0.7973297142982483
18100,0.5574010014533997,
18200,0.6943772435188293,
18300,0.7225843071937561,
18400,1.1984790563583374,
18500,0.803788959980011,
18500,0.803788959980011,0.7962454330921173
18600,0.8249141573905945,
18700,0.8615620136260986,
18800,0.7117302417755127,
18900,1.1349422931671143,
19000,0.5463911890983582,
19000,0.5463911890983582,0.7963775902986526
19100,1.0931389331817627,
19200,0.7009114027023315,
19300,1.0538586378097534,
19400,0.9277257323265076,
